Timestamp;Altimeter;Bank Angle;Brakes;Heading;Elevation;Engine1N1;Engine1N2;Engine2N1;Engine2N2;Flaps;Fuel;Gear;GpsAltitude;GS;IAS;Lat;Lon;OnGround;OAT;Pitch;RadioAltimeter;TAT;TAS;VS;WindDirection;WindSpeed
1652211572;38010;0;none;238;3171;81,2;97,6;81,2;97,6;retracted;11803;up;11699;194;248;39,3539;-106,3315;False;-58;-3;8526;-32;447;0;226;77
1652211573;38011;0;none;238;3156;81,2;97,6;81,2;97,6;retracted;11803;up;11699;194;248;39,3533;-106,3336;False;-58;-3;8541;-31;447;0;227;77
1652211574;38011;-0;none;238;3156;81,2;97,6;81,2;97,6;retracted;11803;up;11699;194;248;39,3526;-106,3358;False;-58;-3;8541;-32;447;0;227;77
1652211575;38011;0;none;238;3159;81,2;97,6;81,2;97,6;retracted;11799;up;11699;194;248;39,352;-106,3379;False;-58;-3;8539;-31;448;0;227;77
1652211576;38012;0;none;238;3159;81,2;97,6;81,2;97,6;retracted;11799;up;11699;194;248;39,3514;-106,34;False;-58;-2,9;8539;-31;448;0;227;77
1652211577;38012;0,1;none;237;3150;81,1;97,5;81,1;97,5;retracted;11799;up;11699;194;248;39,3508;-106,3422;False;-58;-3;8548;-32;447;0;226;77
1652211578;38012;-0;none;237;3150;81,2;97,6;81,2;97,6;retracted;11799;up;11699;194;248;39,3502;-106,3442;False;-58;-3;8548;-32;447;0;227;77
1652211579;38012;-0;none;237;3151;81,2;97,6;81,2;97,6;retracted;11799;up;11699;194;247;39,3496;-106,3464;False;-58;-3;8547;-32;447;0;225;76
1652211580;38012;0;none;237;3151;81,2;97,6;81,2;97,6;retracted;11799;up;11699;194;248;39,349;-106,3485;False;-58;-3,1;8547;-31;448;0;227;77
1652211581;38011;0;none;238;3174;81,2;97,6;81,2;97,6;retracted;11795;up;11699;194;248;39,3484;-106,3507;False;-58;-3;8524;-31;448;0;227;77
1652211582;38012;-0;none;238;3174;81,2;97,6;81,2;97,6;retracted;11795;up;11699;194;248;39,3478;-106,3528;False;-58;-3,1;8524;-31;447;0;227;77
1652211583;38012;0;none;238;3154;81,2;97,6;81,2;97,6;retracted;11795;up;11699;194;248;39,3472;-106,355;False;-58;-3;8544;-31;448;0;227;77
1652211584;38013;0;none;238;3154;81,1;97,6;81,1;97,6;retracted;11795;up;11699;194;248;39,3466;-106,3571;False;-58;-3;8544;-31;447;0;227;77
1652211585;38014;0;none;237;3158;81,1;97,5;81,1;97,5;retracted;11795;up;11700;194;248;39,346;-106,3592;False;-58;-3;8540;-31;448;0;227;77
1652211587;38015;0,1;none;238;3158;81,1;97,5;81,1;97,5;retracted;11795;up;11700;194;248;39,3454;-106,3613;False;-58;-2,9;8541;-31;447;0;226;77
1652211588;38016;0;none;237;3159;81,2;97,6;81,2;97,6;retracted;11792;up;11700;194;248;39,3448;-106,3635;False;-58;-3;8540;-31;448;0;227;77
1652211589;38016;0;none;237;3159;81,1;97,5;81,1;97,5;retracted;11792;up;11700;194;247;39,3442;-106,3656;False;-58;-3;8540;-32;446;0;226;75
1652211590;38015;0;none;237;3184;81,2;97,5;81,2;97,5;retracted;11792;up;11700;194;247;39,3435;-106,3678;False;-58;-3;8515;-32;446;0;226;75
1652211591;38014;0;none;237;3184;81,2;97,6;81,2;97,6;retracted;11792;up;11699;194;247;39,3429;-106,3699;False;-58;-3;8514;-31;448;0;228;77
1652211592;38012;-0;none;238;3225;81,1;97,5;81,1;97,5;retracted;11792;up;11698;194;248;39,3423;-106,3721;False;-58;-3,1;8473;-31;447;-1;226;76
1652211593;38010;-0;none;238;3225;81,1;97,5;81,1;97,5;retracted;11792;up;11698;194;248;39,3417;-106,3742;False;-58;-3,2;8472;-31;448;0;227;77
1652211594;38008;0;none;237;3258;81,1;97,5;81,1;97,5;retracted;11788;up;11698;194;248;39,3411;-106,3764;False;-58;-3,2;8439;-31;448;0;227;77
1652211595;38008;0;none;237;3258;81,1;97,5;81,1;97,5;retracted;11788;up;11698;194;248;39,3405;-106,3785;False;-58;-3,3;8439;-31;448;0;227;77
1652211596;38009;-0;none;237;3270;81,1;97,5;81,1;97,5;retracted;11788;up;11698;194;248;39,3399;-106,3806;False;-58;-3,3;8427;-32;447;0;226;76
1652211597;38009;-0;none;238;3270;81,1;97,5;81,1;97,5;retracted;11788;up;11699;194;248;39,3393;-106,3827;False;-58;-3,1;8428;-31;448;0;227;77
1652211598;38011;0;none;237;3294;81,1;97,5;81,1;97,5;retracted;11788;up;11699;194;248;39,3387;-106,3848;False;-58;-3,1;8404;-31;448;1;227;77
1652211599;38014;-0;none;237;3294;81,1;97,5;81,1;97,5;retracted;11788;up;11700;194;248;39,3381;-106,3871;False;-58;-3,1;8405;-32;447;1;226;76
1652211600;38016;0,1;none;238;3324;81,1;97,5;81,1;97,5;retracted;11784;up;11700;194;248;39,3375;-106,3892;False;-58;-2,9;8375;-31;448;0;227;77
1652211601;38017;0,1;none;238;3324;81,1;97,5;81,1;97,5;retracted;11784;up;11701;194;248;39,3369;-106,3913;False;-58;-2,9;8376;-31;447;0;227;76
1652211602;38018;0;none;238;3351;81,1;97,5;81,1;97,5;retracted;11784;up;11701;194;248;39,3363;-106,3934;False;-58;-2,8;8349;-31;448;0;227;77
1652211603;38020;0;none;238;3351;81,1;97,5;81,1;97,5;retracted;11784;up;11701;194;248;39,3357;-106,3955;False;-58;-2,7;8350;-31;448;0;227;77
1652211604;38021;0;none;238;3350;81,1;97,5;81,1;97,5;retracted;11784;up;11702;194;248;39,3351;-106,3977;False;-58;-2,7;8351;-31;448;0;227;77
1652211605;38023;0,1;none;238;3350;81,1;97,5;81,1;97,5;retracted;11784;up;11702;194;249;39,3345;-106,3996;False;-58;-2,6;8351;-31;449;0;227;77
1652211606;38023;0,1;none;238;3390;81,1;97,5;81,1;97,5;retracted;11780;up;11702;194;249;39,3339;-106,4019;False;-58;-2,6;8311;-31;449;0;227;77
1652211607;38023;-0;none;238;3390;81;97,5;81;97,5;retracted;11780;up;11702;194;248;39,3332;-106,4041;False;-58;-2,7;8311;-31;448;0;227;77
1652211608;38022;-0;none;238;3419;81;97,5;81;97,5;retracted;11780;up;11702;194;248;39,3327;-106,4061;False;-58;-2,6;8282;-31;448;0;227;76
1652211609;38023;0;none;238;3420;81;97,5;81;97,5;retracted;11780;up;11702;194;249;39,332;-106,4083;False;-58;-2,6;8280;-31;449;0;227;76
1652211610;38022;-0;none;238;3420;81;97,5;81;97,5;retracted;11780;up;11701;194;249;39,3315;-106,4103;False;-58;-2,9;8280;-31;449;0;227;77
1652211611;38021;-0,1;none;238;3487;81;97,5;81;97,5;retracted;11780;up;11701;194;249;39,3308;-106,4126;False;-58;-2,8;8213;-31;449;0;228;77
1652211612;38019;0,1;none;238;3487;81;97,4;81;97,4;retracted;11776;up;11701;195;249;39,3302;-106,4148;False;-58;-2,9;8213;-31;449;0;228;77
1652211613;38019;0,1;none;238;3508;81;97,4;81;97,4;retracted;11776;up;11701;195;249;39,3296;-106,4169;False;-58;-2,9;8192;-31;449;0;228;76
1652211614;38020;0;none;238;3508;81;97,4;81;97,4;retracted;11776;up;11701;195;249;39,329;-106,4191;False;-58;-2,8;8192;-31;450;0;227;77
1652211615;38022;-0;none;238;3495;81;97,4;81;97,4;retracted;11776;up;11702;195;249;39,3284;-106,4212;False;-58;-2,8;8206;-31;449;1;227;77
1652211616;38024;-0;none;237;3495;81;97,4;81;97,4;retracted;11776;up;11702;195;248;39,3277;-106,4234;False;-58;-3,1;8206;-31;448;0;227;75
1652211617;38024;-0;none;237;3628;80,9;97,4;80,9;97,4;retracted;11776;up;11702;195;248;39,3272;-106,4254;False;-58;-3,1;8073;-31;448;0;227;75
1652211618;38021;-0;none;238;3628;81;97,4;81;97,4;retracted;11773;up;11700;195;249;39,3265;-106,4277;False;-58;-3,2;8072;-31;449;-1;227;77
1652211619;38017;0,1;none;238;3745;80,9;97,4;80,9;97,4;retracted;11773;up;11700;195;249;39,3259;-106,4297;False;-58;-3,5;7954;-31;449;-1;227;77
1652211620;38016;0;none;238;3745;80,9;97,4;80,9;97,4;retracted;11773;up;11700;195;249;39,3253;-106,4318;False;-58;-3,1;7954;-31;448;0;227;76
1652211621;38017;-0;none;238;3595;80,9;97,4;80,9;97,4;retracted;11773;up;11701;195;249;39,3247;-106,434;False;-58;-3,1;8105;-31;448;1;226;76
1652211622;38021;0;none;237;3595;80,9;97,4;80,9;97,4;retracted;11773;up;11702;195;249;39,3241;-106,4361;False;-58;-3,1;8106;-31;449;1;227;77
1652211623;38025;0;none;237;3597;80,9;97,4;80,9;97,4;retracted;11773;up;11703;195;249;39,3235;-106,4383;False;-58;-3,1;8105;-31;449;1;228;77
1652211624;38027;0;none;237;3597;80,9;97,4;80,9;97,4;retracted;11769;up;11703;194;249;39,3229;-106,4405;False;-58;-3,1;8105;-31;449;0;227;76
1652211625;38026;-0;none;238;3818;80,9;97,4;80,9;97,4;retracted;11769;up;11702;194;249;39,3223;-106,4426;False;-58;-3,3;7884;-31;448;-1;227;77
1652211626;38025;0;none;238;3818;80,9;97,4;80,9;97,4;retracted;11769;up;11702;194;249;39,3217;-106,4447;False;-58;-2,9;7883;-31;449;0;227;77
1652211627;38025;0,1;none;238;3661;80,9;97,4;80,9;97,4;retracted;11769;up;11703;195;249;39,321;-106,4469;False;-58;-3,1;8041;-31;448;0;226;76
1652211628;38027;0;none;237;3661;80,9;97,4;80,9;97,4;retracted;11769;up;11704;195;249;39,3204;-106,4491;False;-58;-2,9;8042;-31;450;1;227;77
1652211629;38034;-0,1;none;237;3549;80,9;97,4;80,9;97,4;retracted;11769;up;11705;195;249;39,3198;-106,4511;False;-58;-2,8;8155;-31;450;1;227;77
1652211630;38037;-0;none;237;3549;80,9;97,3;80,9;97,3;retracted;11765;up;11705;195;249;39,3192;-106,4532;False;-58;-2,7;8155;-31;449;0;227;77
1652211631;38040;0;none;238;3488;80,9;97,3;80,9;97,3;retracted;11765;up;11704;195;249;39,3186;-106,4554;False;-58;-2,8;8216;-31;450;0;228;77
1652211632;38035;0;none;238;3488;80,8;97,3;80,8;97,3;retracted;11765;up;11703;195;249;39,318;-106,4576;False;-58;-2,9;8215;-31;449;-1;227;77
1652211633;38030;0;none;238;3440;80,8;97,3;80,8;97,3;retracted;11765;up;11702;195;249;39,3174;-106,4597;False;-58;-3,1;8262;-31;450;-1;228;77
1652211634;38025;0;none;238;3440;80,8;97,3;80,8;97,3;retracted;11765;up;11702;195;249;39,3168;-106,4618;False;-58;-3,1;8261;-31;450;-1;227;77
1652211635;38022;0;none;237;3451;80,8;97,3;80,8;97,3;retracted;11765;up;11701;195;249;39,3162;-106,464;False;-58;-3,3;8249;-31;450;0;228;77
1652211636;38021;-0;none;238;3451;80,8;97,3;80,8;97,3;retracted;11761;up;11701;195;249;39,3156;-106,4661;False;-58;-3,3;8249;-31;449;0;227;77
1652211637;38022;-0;none;237;3512;80,8;97,3;80,8;97,3;retracted;11761;up;11702;195;249;39,3149;-106,4683;False;-58;-3,3;8188;-31;450;0;228;78
1652211638;38023;0;none;237;3512;80,8;97,3;80,8;97,3;retracted;11761;up;11702;194;249;39,3143;-106,4704;False;-58;-3,2;8189;-31;449;1;227;77
1652211639;38025;0,1;none;237;3526;80,8;97,3;80,8;97,3;retracted;11761;up;11703;194;249;39,3137;-106,4725;False;-58;-3,2;8176;-31;449;1;227;77
1652211640;38026;0;none;237;3526;80,8;97,3;80,8;97,3;retracted;11761;up;11703;194;249;39,3131;-106,4748;False;-58;-3,2;8176;-31;450;0;227;78
1652211641;38027;0,1;none;238;3729;80,8;97,3;80,8;97,3;retracted;11761;up;11703;194;248;39,3125;-106,4769;False;-58;-3,2;7973;-31;448;0;227;76
1652211642;38027;0,1;none;238;3729;80,8;97,3;80,8;97,3;retracted;11757;up;11703;194;249;39,3119;-106,4789;False;-58;-3,1;7974;-31;448;0;227;76
1652211643;38032;0;none;238;3630;80,8;97,3;80,8;97,3;retracted;11757;up;11704;194;248;39,3113;-106,4811;False;-58;-2,8;8074;-31;448;1;227;76
1652211644;38036;-0;none;238;3630;80,8;97,2;80,8;97,2;retracted;11757;up;11705;194;249;39,3107;-106,4832;False;-58;-2,8;8074;-31;449;1;229;76
1652211645;38039;-0;none;238;3527;80,8;97,3;80,8;97,3;retracted;11757;up;11706;194;249;39,3101;-106,4854;False;-58;-2,7;8177;-31;450;1;228;77
1652211646;38039;0;none;238;3527;80,7;97,2;80,7;97,2;retracted;11757;up;11705;194;249;39,3094;-106,4876;False;-58;-2,7;8177;-31;449;0;227;77
1652211647;38040;0,1;none;237;3620;80,7;97,2;80,7;97,2;retracted;11757;up;11704;194;249;39,3088;-106,4897;False;-58;-2,8;8084;-31;449;-1;227;77
1652211648;38033;0;none;237;3620;80,7;97,2;80,7;97,2;retracted;11754;up;11703;194;249;39,3082;-106,4918;False;-58;-3,1;8082;-31;449;-1;228;77
1652211649;38027;-0;none;237;3719;80,7;97,2;80,7;97,2;retracted;11754;up;11701;194;249;39,3076;-106,494;False;-58;-3,2;7982;-31;449;-1;227;77
1652211650;38023;0;none;238;3719;80,7;97,2;80,7;97,2;retracted;11754;up;11701;194;249;39,307;-106,4962;False;-58;-3,2;7981;-31;449;-1;227;77
1652211651;38020;0,1;none;238;3695;80,7;97,2;80,7;97,2;retracted;11754;up;11701;194;249;39,3064;-106,4983;False;-58;-3,2;8004;-31;449;0;227;77
1652211652;38020;0;none;237;3695;80,7;97,2;80,7;97,2;retracted;11754;up;11701;194;249;39,3058;-106,5005;False;-58;-3,2;8005;-31;449;0;227;77
1652211653;38022;0,1;none;237;3614;80,7;97,2;80,7;97,2;retracted;11754;up;11702;194;249;39,3052;-106,5026;False;-58;-3;8087;-31;449;1;227;77
1652211654;38024;0;none;237;3614;80,7;97,2;80,7;97,2;retracted;11750;up;11703;194;249;39,3046;-106,5047;False;-58;-3;8088;-31;450;1;227;77
1652211655;38026;0,1;none;237;3563;80,7;97,2;80,7;97,2;retracted;11750;up;11703;194;249;39,304;-106,5068;False;-58;-2,9;8139;-31;449;1;227;77
1652211656;38028;0,1;none;238;3563;80,7;97,2;80,7;97,2;retracted;11750;up;11704;194;249;39,3033;-106,509;False;-58;-2,8;8139;-31;449;0;228;77
1652211657;38030;0;none;238;3507;80,7;97,2;80,7;97,2;retracted;11750;up;11704;194;249;39,3028;-106,511;False;-58;-2,8;8196;-31;449;0;227;77
1652211658;38035;0;none;237;3507;80,7;97,2;80,7;97,2;retracted;11750;up;11704;194;249;39,3021;-106,5133;False;-58;-2,7;8196;-31;449;0;227;77
1652211659;38037;0,1;none;238;3433;80,7;97,2;80,7;97,2;retracted;11750;up;11704;195;249;39,3015;-106,5154;False;-58;-2,7;8270;-31;449;0;227;77
1652211660;38039;0,1;none;238;3433;80,6;97,1;80,6;97,1;retracted;11750;up;11704;195;249;39,3009;-106,5175;False;-58;-2,6;8270;-31;450;0;227;77
1652211661;38034;0;none;238;3386;80,6;97,1;80,6;97,1;retracted;11746;up;11704;195;249;39,3003;-106,5196;False;-58;-2,7;8317;-31;450;0;227;77
1652211662;38032;0;none;238;3386;80,6;97,1;80,6;97,1;retracted;11746;up;11703;195;249;39,2997;-106,5219;False;-58;-2,8;8316;-31;450;0;227;77
1652211663;38030;0;none;238;3426;80,6;97,1;80,6;97,1;retracted;11746;up;11703;195;249;39,2991;-106,524;False;-58;-2,7;8276;-31;450;0;228;77
1652211664;38028;0,1;none;238;3426;80,6;97,1;80,6;97,1;retracted;11746;up;11703;195;249;39,2985;-106,5261;False;-58;-2,8;8276;-31;450;0;228;77
1652211665;38028;0;none;238;3433;80,6;97,1;80,6;97,1;retracted;11746;up;11703;195;249;39,2978;-106,5282;False;-58;-2,7;8269;-31;450;0;228;77
1652211666;38030;-0;none;238;3433;80,6;97,1;80,6;97,1;retracted;11746;up;11704;195;249;39,2972;-106,5304;False;-58;-2,6;8269;-31;450;0;228;77
1652211667;38035;-0;none;238;3329;80,6;97,1;80,6;97,1;retracted;11742;up;11704;195;250;39,2966;-106,5324;False;-58;-2,6;8374;-31;450;1;228;77
1652211668;38038;0;none;238;3329;80,5;97,1;80,5;97,1;retracted;11742;up;11704;195;250;39,296;-106,5346;False;-58;-2,7;8375;-31;450;0;227;77
1652211669;38039;0;none;238;3234;80,5;97,1;80,5;97,1;retracted;11742;up;11704;195;250;39,2954;-106,5368;False;-58;-2,6;8469;-31;451;0;228;77
1652211670;38042;0;none;237;3234;80,5;97,1;80,5;97,1;retracted;11742;up;11704;195;250;39,2948;-106,5389;False;-58;-2,7;8469;-31;451;0;227;77
1652211671;38036;0;none;238;3205;80,5;97;80,5;97;retracted;11742;up;11703;195;250;39,2942;-106,541;False;-58;-2,8;8497;-31;451;0;227;77
1652211672;38033;0,2;none;237;3205;80,5;97,1;80,5;97,1;retracted;11739;up;11703;195;250;39,2936;-106,5432;False;-58;-2,9;8497;-31;451;0;227;78
1652211673;38031;0;none;237;3210;80,5;97;80,5;97;retracted;11739;up;11703;195;250;39,293;-106,5453;False;-58;-3;8492;-31;451;0;227;77
1652211674;38031;0,1;none;237;3210;80,5;97;80,5;97;retracted;11739;up;11703;195;250;39,2923;-106,5476;False;-58;-2,9;8492;-31;451;0;227;77
1652211675;38031;-0;none;238;3202;80,5;97;80,5;97;retracted;11739;up;11703;195;250;39,2917;-106,5496;False;-58;-2,9;8501;-31;451;0;228;77
1652211676;38033;-0;none;238;3202;80,4;97;80,4;97;retracted;11739;up;11704;195;250;39,2911;-106,5518;False;-58;-2,9;8501;-31;451;1;228;78
1652211677;38040;-0;none;238;3192;80,4;97;80,4;97;retracted;11739;up;11705;195;250;39,2905;-106,5539;False;-58;-2,9;8511;-31;451;1;228;77
1652211678;38043;0;none;238;3192;80,4;97;80,4;97;retracted;11735;up;11705;195;250;39,2899;-106,5561;False;-58;-2,7;8512;-31;451;1;228;77
1652211679;38046;0;none;238;3151;80,4;97;80,4;97;retracted;11735;up;11706;195;250;39,2893;-106,5582;False;-58;-2,5;8554;-31;451;1;228;77
1652211680;38049;-0;none;238;3151;80,4;97;80,4;97;retracted;11735;up;11707;195;250;39,2886;-106,5604;False;-58;-2,4;8555;-31;450;1;228;76
1652211681;38051;-0;none;238;3060;80,4;97;80,4;97;retracted;11735;up;11707;195;250;39,2881;-106,5624;False;-58;-2,3;8646;-31;452;1;228;77
1652211682;38054;-0;none;237;3060;80,4;96,9;80,4;96,9;retracted;11735;up;11707;195;251;39,2874;-106,5647;False;-58;-2,7;8645;-31;453;0;224;80
1652211683;38051;-0;none;237;3012;80,3;96,9;80,3;96,9;retracted;11735;up;11705;195;251;39,2868;-106,5667;False;-58;-2,8;8692;-31;453;-1;225;81
1652211684;38044;0;none;237;3012;80,3;96,9;80,3;96,9;retracted;11731;up;11703;195;252;39,2862;-106,5689;False;-58;-3,2;8690;-31;453;-2;225;81
1652211685;38034;0,1;none;237;3160;80,3;96,9;80,3;96,9;retracted;11731;up;11701;195;251;39,2856;-106,5711;False;-58;-3,4;8540;-31;453;-2;226;80
1652211686;38028;-0,1;none;237;3160;80,2;96,8;80,2;96,8;retracted;11731;up;11700;195;250;39,285;-106,5733;False;-58;-3,6;8539;-31;450;-1;228;77
1652211687;38027;0,1;none;238;3196;80,3;96,9;80,3;96,9;retracted;11731;up;11701;195;250;39,2843;-106,5754;False;-58;-3,3;8504;-31;451;0;229;77
1652211689;38031;-0;none;238;3196;80,3;96,9;80,3;96,9;retracted;11731;up;11704;195;250;39,2837;-106,5775;False;-58;-3;8507;-31;451;2;228;77
1652211690;38043;-0;none;238;3049;80,3;96,9;80,3;96,9;retracted;11731;up;11706;195;250;39,2831;-106,5797;False;-58;-2,7;8657;-31;450;2;228;77
1652211691;38052;-0;none;238;3049;80,3;96,9;80,3;96,9;retracted;11727;up;11708;195;250;39,2825;-106,5819;False;-58;-2,4;8659;-31;451;2;228;78
1652211692;38059;0;none;237;2908;80,3;96,9;80,3;96,9;retracted;11727;up;11710;195;250;39,2819;-106,584;False;-58;-2,3;8801;-31;452;1;228;78
1652211693;38062;-0;none;238;2908;80,2;96,8;80,2;96,8;retracted;11727;up;11709;195;251;39,2813;-106,5862;False;-58;-2,2;8801;-31;452;0;228;78
1652211694;38062;-0;none;237;2828;80,2;96,8;80,2;96,8;retracted;11727;up;11708;195;251;39,2807;-106,5883;False;-58;-2,5;8879;-31;453;-1;227;79
1652211695;38059;0;none;237;2828;80,2;96,8;80,2;96,8;retracted;11727;up;11706;195;251;39,28;-106,5904;False;-58;-2,6;8877;-31;453;-1;227;79
1652211696;38052;0;none;237;2847;80,2;96,8;80,2;96,8;retracted;11727;up;11704;195;251;39,2794;-106,5927;False;-58;-3;8856;-31;454;-2;226;81
1652211697;38044;0;none;237;2895;80,1;96,8;80,1;96,8;retracted;11723;up;11703;195;252;39,2788;-106,5948;False;-58;-3,3;8806;-31;454;-2;226;81
1652211698;38037;0,1;none;237;2895;80,1;96,7;80,1;96,7;retracted;11723;up;11702;195;252;39,2782;-106,5969;False;-58;-3,4;8805;-31;453;-1;227;80
1652211699;38034;0,1;none;237;3008;80,1;96,7;80,1;96,7;retracted;11723;up;11701;195;252;39,2776;-106,599;False;-58;-3,5;8693;-31;453;-1;227;80
1652211700;38032;0;none;237;3008;80,1;96,7;80,1;96,7;retracted;11723;up;11702;195;252;39,277;-106,6011;False;-58;-3,6;8693;-31;454;0;226;81
1652211701;38033;-0;none;237;3132;80;96,7;80;96,7;retracted;11723;up;11702;195;251;39,2763;-106,6034;False;-58;-3,6;8569;-31;450;1;228;77
1652211702;38038;0,1;none;237;3132;80,1;96,7;80,1;96,7;retracted;11723;up;11704;195;250;39,2757;-106,6055;False;-58;-3,1;8571;-31;451;1;228;77
1652211703;38047;-0;none;237;2906;80,1;96,7;80,1;96,7;retracted;11723;up;11707;195;250;39,2751;-106,6076;False;-58;-2,9;8799;-31;450;2;227;77
1652211704;38055;-0;none;237;2906;80,1;96,7;80,1;96,7;retracted;11720;up;11708;195;252;39,2745;-106,6098;False;-58;-3,1;8801;-31;454;2;227;81
1652211705;38061;0;none;237;2944;80;96,7;80;96,7;retracted;11720;up;11709;195;254;39,2739;-106,612;False;-58;-2,8;8764;-31;457;1;228;85
1652211706;38062;0,1;none;236;2944;79,9;96,6;79,9;96,6;retracted;11720;up;11708;195;254;39,2733;-106,6141;False;-58;-2,9;8763;-31;458;0;228;85
1652211707;38060;0,1;none;237;3193;79,8;96,6;79,8;96,6;retracted;11720;up;11707;194;254;39,2727;-106,6163;False;-58;-3,1;8512;-31;457;-1;228;84
1652211708;38056;0,1;none;237;3193;79,8;96,6;79,8;96,6;retracted;11720;up;11705;194;255;39,2721;-106,6183;False;-58;-3,2;8511;-30;460;-1;229;87
1652211709;38053;0,1;none;237;3347;79,8;96,6;79,8;96,6;retracted;11720;up;11704;194;254;39,2714;-106,6205;False;-58;-3,3;8356;-30;458;-1;229;86
1652211710;38045;0,1;none;237;3347;79,8;96,5;79,8;96,5;retracted;11716;up;11703;194;250;39,2708;-106,6227;False;-58;-3,3;8356;-31;451;-1;228;79
1652211711;38043;0;none;237;3356;79,9;96,5;79,9;96,5;retracted;11716;up;11703;194;249;39,2702;-106,6248;False;-58;-3,2;8346;-31;450;0;228;78
1652211712;38044;0;none;237;3356;79,9;96,6;79,9;96,6;retracted;11716;up;11704;194;249;39,2696;-106,6269;False;-58;-3;8347;-31;450;0;228;78
1652211713;38049;0;none;237;3248;79,9;96,6;79,9;96,6;retracted;11716;up;11705;194;249;39,269;-106,6291;False;-58;-2,8;8456;-31;450;1;227;78
1652211714;38053;0,1;none;237;3248;79,9;96,6;79,9;96,6;retracted;11716;up;11706;194;249;39,2684;-106,6311;False;-58;-2,6;8457;-31;450;1;227;78
1652211715;38055;0,1;none;237;3089;79,9;96,5;79,9;96,5;retracted;11716;up;11706;194;249;39,2678;-106,6333;False;-58;-2,5;8616;-32;449;0;227;78
1652211716;38056;0,1;none;237;3089;79,9;96,6;79,9;96,6;retracted;11712;up;11705;194;253;39,2671;-106,6355;False;-58;-2,7;8615;-31;456;0;229;84
1652211717;38052;0,1;none;237;3042;79,8;96,5;79,8;96,5;retracted;11712;up;11704;194;252;39,2665;-106,6376;False;-58;-2,7;8661;-31;454;-1;229;82
1652211718;38045;0,1;none;237;3042;79,7;96,5;79,7;96,5;retracted;11712;up;11702;194;252;39,2659;-106,6397;False;-58;-3;8659;-31;455;-1;229;83
1652211719;38038;0,1;none;237;3111;79,7;96,4;79,7;96,4;retracted;11712;up;11701;194;253;39,2653;-106,6419;False;-58;-3,2;8589;-31;454;-1;229;82
1652211720;38034;0;none;237;3111;79,7;96,4;79,7;96,4;retracted;11712;up;11700;194;251;39,2647;-106,6441;False;-58;-3,4;8588;-31;453;-1;228;82
1652211721;38031;0,1;none;237;3221;79,8;96,5;79,8;96,5;retracted;11712;up;11700;194;250;39,2641;-106,6462;False;-58;-3,4;8477;-31;451;0;228;80
1652211722;38031;0,1;none;237;3221;79,8;96,5;79,8;96,5;retracted;11708;up;11700;194;250;39,2635;-106,6483;False;-58;-3,4;8478;-31;451;0;228;79
1652211723;38033;0;none;237;3253;79,8;96,5;79,8;96,5;retracted;11708;up;11701;194;250;39,2629;-106,6504;False;-58;-3,4;8447;-31;452;1;228;80
1652211724;38036;0,1;none;237;3253;79,8;96,5;79,8;96,5;retracted;11708;up;11702;194;251;39,2622;-106,6526;False;-58;-3,3;8448;-31;453;1;229;81
1652211725;38039;0,1;none;237;3293;79,7;96,4;79,7;96,4;retracted;11708;up;11703;193;251;39,2616;-106,6547;False;-58;-3,3;8409;-31;452;1;229;82
1652211726;38042;0,1;none;237;3293;79,7;96,4;79,7;96,4;retracted;11708;up;11703;193;251;39,261;-106,6568;False;-58;-3,3;8410;-31;453;1;229;82
1652211727;38044;0,3;none;237;3361;79,7;96,4;79,7;96,4;retracted;11708;up;11704;193;251;39,2604;-106,6589;False;-58;-3,3;8342;-31;452;0;229;81
1652211728;38049;2,8;none;235;3361;79,7;96,4;79,7;96,4;retracted;11708;up;11704;193;250;39,2598;-106,661;False;-58;-3,3;8343;-31;452;0;229;81
1652211729;38051;6,1;none;233;3422;79,6;96,4;79,6;96,4;retracted;11704;up;11704;193;249;39,2592;-106,6632;False;-58;-3,2;8281;-32;449;0;228;79
1652211730;38052;7,9;none;232;3422;79,7;96,4;79,7;96,4;retracted;11704;up;11705;193;251;39,2586;-106,6653;False;-58;-3,1;8282;-31;452;0;229;82
1652211731;38053;8,7;none;231;3438;79,6;96,4;79,6;96,4;retracted;11704;up;11705;193;251;39,2579;-106,6674;False;-58;-3,1;8266;-31;453;0;230;83
1652211732;38055;8,9;none;230;3438;79,6;96,3;79,6;96,3;retracted;11704;up;11705;193;252;39,2573;-106,6695;False;-58;-3,2;8266;-31;454;0;230;84
1652211733;38054;9;none;229;3560;79,5;96,3;79,5;96,3;retracted;11704;up;11704;192;253;39,2566;-106,6716;False;-58;-3,2;8143;-31;455;0;231;85
1652211734;38049;8,8;none;230;3560;79,5;96,2;79,5;96,2;retracted;11704;up;11704;192;249;39,256;-106,6737;False;-58;-3,1;8142;-32;448;0;228;79
1652211735;38047;9;none;229;3694;79,6;96,3;79,6;96,3;retracted;11701;up;11703;192;249;39,2553;-106,6757;False;-58;-3,2;8008;-32;448;0;228;79
1652211736;38046;9;none;228;3694;79,7;96,4;79,7;96,4;retracted;11701;up;11703;192;249;39,2546;-106,6778;False;-58;-2,9;8008;-31;451;0;230;82
1652211737;38046;8,9;none;228;3672;79,5;96,3;79,5;96,3;retracted;11701;up;11703;192;249;39,2539;-106,6799;False;-58;-3;8030;-32;448;0;228;79
